IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,630.1,,,302.3,,922,630 [300-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,631,,,376.3,,999.9,630 [380-1000],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,626.3,,,481.1,,801.5,630 [480-800],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,635.3,,,333.2,,1066,640 [330-1070],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,642.6,,,329.2,,1070,640 [330-1070],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,638.6,,,382.6,,1025,640 [380-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,639.6,,,376.4,,794.4,640 [380-790],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,639.7,,,533.9,,763.7,640 [530-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,654,,,365.8,,1061,650 [370-1060],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,645.5,,,408.4,,1209,650 [410-1210],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,654.2,,,436.4,,840.2,650 [440-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,657.2,,,299.4,,911.3,660 [300-910],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,663,,,334.8,,1091,660 [330-1090],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,655.7,,,400.2,,1001,660 [400-1000],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,655.3,,,485.3,,878.4,660 [490-880],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,656.2,,,528.9,,770.7,660 [530-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,667.8,,,422.3,,1008,670 [420-1010],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,684,,,356.6,,1251,680 [360-1250],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,675.4,,,386.3,,1115,680 [390-1120],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,680.1,,,457.7,,993.1,680 [460-990],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,676.6,,,572,,805.3,680 [570-810],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,694.1,,,407.5,,1167,690 [410-1170],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,693,,,496.3,,939.8,690 [500-940],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,686.4,,,517.1,,1791,690 [520-1790],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,685.5,,,572.2,,872.6,690 [570-870],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,691.2,,,603.4,,846,690 [600-850],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,696.3,,,359.1,,1140,700 [360-1140],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,698,,,507,,928.5,700 [510-930],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,697.7,,,599.2,,838.9,700 [600-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,710.5,,,339.8,,1239,710 [340-1240],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,706.2,,,396.3,,1188,710 [400-1190],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,709.1,,,437.5,,1176,710 [440-1180],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,713.6,,,553,,922.2,710 [550-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,715.8,,,370.3,,1105,720 [370-1100],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,722.6,,,395.7,,1060,720 [400-1060],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,716.7,,,482.9,,1032,720 [480-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,721.6,,,530.5,,901.9,720 [530-900],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,719.8,,,619.3,,835.2,720 [620-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,729.1,,,373.4,,1238,730 [370-1240],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,726.1,,,570.1,,812,730 [570-810],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,742.9,,,422.2,,1222,740 [420-1220],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,735.3,,,682.1,,924.2,740 [680-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,754.6,,,391.1,,1202,750 [390-1200],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,749,,,418.9,,1212,750 [420-1210],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,749.8,,,487.8,,1111,750 [490-1110],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,749.1,,,651.9,,907.1,750 [650-910],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,767.1,,,413.9,,1241,770 [410-1240],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,774.9,,,468.4,,1170,770 [470-1170],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,779.6,,,405.5,,1253,780 [410-1250],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,775.6,,,538.6,,1040,780 [540-1040],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,786.9,,,574.7,,1121,790 [570-1120],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,802.2,,,448.3,,1209,800 [450-1210],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,796.8,,,559.4,,1580,800 [560-1580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,811.5,,,493.1,,1240,810 [490-1240],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,807.9,,,570.1,,1284,810 [570-1280],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,810.8,,,632.5,,1003,810 [630-1000],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,840.8,,,447,,1388,840 [450-1390],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,841.1,,,750,,1029,840 [750-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,855.2,,,471.4,,1547,860 [470-1550],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,868.3,,,400.3,,1610,870 [400-1610],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,869.9,,,509.8,,1350,870 [510-1350],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,866.8,,,684.2,,1032,870 [680-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,879.8,,,560.5,,1185,880 [560-1180],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,882.4,,,699.7,,1004,880 [700-1000],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,877.5,,,778.4,,1015,880 [780-1020],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,896.9,,,400.7,,1480,900 [400-1480],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,909.4,,,845,,978.4,910 [840-980],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,917.1,,,514.2,,1598,920 [510-1600],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,917.4,,,767.9,,1087,920 [770-1090],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,954.9,,,464.9,,1583,950 [460-1580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,951.6,,,748.1,,1261,950 [750-1260],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,950.6,,,774.2,,1083,950 [770-1080],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,969.1,,,710.9,,1365,970 [710-1360],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2006,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,986.6,,,677.9,,1423,990 [680-1420],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1009,,,692.1,,1457,1010 [690-1460],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1014,,,729.4,,1895,1010 [730-1900],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1024,,,710.1,,1266,1020 [710-1270],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1028,,,778.9,,1495,1030 [780-1490],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1040,,,680.5,,1689,1040 [680-1690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1079,,,618.5,,1691,1080 [620-1690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1094,,,563.3,,1918,1090 [560-1920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1102,,,921.8,,1305,1100 [920-1310],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1303,,,1073,,1569,1300 [1070-1570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,270,,,227,,330.3,270 [230-330],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,279.2,,,187.1,,434.4,280 [190-430],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,317.2,,,269.1,,412.9,320 [270-410],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,340.2,,,262.9,,432.2,340 [260-430],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,353.2,,,223.3,,539.2,350 [220-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,348.7,,,277.4,,431.2,350 [280-430],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,346.6,,,279.7,,453.5,350 [280-450],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,361.7,,,284,,449.5,360 [280-450],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,355,,,278.4,,451,360 [280-450],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,372.1,,,303.7,,454.7,370 [300-450],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,372.5,,,295.8,,455.3,370 [300-460],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,372.5,,,305.4,,445.7,370 [310-450],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,380,,,299.7,,481,380 [300-480],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,380.9,,,306.4,,465.5,380 [310-470],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,384.2,,,310.7,,499.8,380 [310-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,375.2,,,318.2,,442,380 [320-440],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,392.9,,,314.2,,477.9,390 [310-480],,,EN,2025-03-18T22:00:00.000Z
